Region,Category,Product,Year,Unit,Value,Flag
INDONESIA,DEMAND,NAPHTHA,2020,KT,1883.059,A
INDONESIA,DEMAND,NAPHTHA,2021,KBD,0.632866,A
INDONESIA,DEMAND,NAPHTHA,2021,KT,27.176,A
INDONESIA,DEMAND,NAPHTHA,2022,KBD,3.85206,A
INDONESIA,DEMAND,NAPHTHA,2022,KT,165.412,A
INDONESIA,DEMAND,NAPHTHA,2023,KBD,1.556175,A
INDONESIA,DEMAND,NAPHTHA,2023,KT,66.824,A
INDONESIA,DEMAND,NAPHTHA,2024,KBD,0.0,O
INDONESIA,DEMAND,NAPHTHA,2024,KT,0.0,O
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1971,KBD,168.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1971,KT,8083.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1972,KBD,189.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1972,KT,9151.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1973,KBD,218.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1973,KT,10529.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1974,KBD,236.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1974,KT,11331.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1975,KBD,253.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1975,KT,12126.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1976,KBD,257.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1976,KT,12302.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1977,KBD,307.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1977,KT,14743.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1978,KBD,340.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1978,KT,16285.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1979,KBD,371.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1979,KT,17812.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1980,KBD,415.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1980,KT,20038.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1981,KBD,448.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1981,KT,21540.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1982,KBD,462.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1982,KT,22245.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1983,KBD,455.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1983,KT,21930.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1984,KBD,457.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1984,KT,22087.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1985,KBD,478.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1985,KT,23098.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1986,KBD,510.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1986,KT,24771.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1987,KBD,546.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1987,KT,26429.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1988,KBD,575.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1988,KT,27896.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1989,KBD,611.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1989,KT,29495.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1990,KBD,686.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1990,KT,33145.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1991,KBD,720.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1991,KT,34775.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1992,KBD,751.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1992,KT,36304.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1993,KBD,833.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1993,KT,40224.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1994,KBD,833.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1994,KT,40026.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1995,KBD,944.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1995,KT,45263.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1996,KBD,1026.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1996,KT,49153.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1997,KBD,1085.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1997,KT,51919.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1998,KBD,1023.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1998,KT,48922.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1999,KBD,1105.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,1999,KT,52859.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2000,KBD,1130.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2000,KT,53982.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2001,KBD,1169.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2001,KT,55675.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2002,KBD,1167.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2002,KT,55415.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2003,KBD,1193.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2003,KT,56793.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2004,KBD,1314.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2004,KT,62520.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2005,KBD,1317.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2005,KT,62153.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2006,KBD,1290.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2006,KT,60743.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2007,KBD,1319.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2007,KT,62216.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2008,KBD,1346.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2008,KT,63289.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2009,KBD,1372.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2009,KT,63735.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2010,KBD,1406.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2010,KT,64609.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2011,KBD,1592.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2011,KT,73113.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2012,KBD,1747.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2012,KT,80093.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2013,KBD,1735.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2013,KT,78564.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2014,KBD,1762.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2014,KT,79798.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2015,KBD,1683.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2015,KT,75770.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2016,KBD,1594.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2016,KT,71336.0,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2017,KBD,1702.57168,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2017,KT,75893.645,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2018,KBD,1838.82218,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2018,KT,82510.837,N
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2019,KBD,1833.36715,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2019,KT,81998.487,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2020,KBD,1657.75637,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2020,KT,74159.094,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2021,KBD,1690.53294,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2021,KT,75452.03,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2022,KBD,1834.03396,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2022,KT,82161.257,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2023,KBD,1852.62954,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2023,KT,82936.7,A
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2024,KBD,1874.18462,P
INDONESIA,DEMAND,OIL_SEC_PRODUCTS,2024,KT,84131.524,P
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1971,KBD,10.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1971,KT,500.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1972,KBD,15.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1972,KT,722.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1973,KBD,26.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1973,KT,1304.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1974,KBD,27.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1974,KT,1310.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1975,KBD,15.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1975,KT,724.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1976,KBD,4.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1976,KT,219.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1977,KBD,16.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1977,KT,806.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1978,KBD,12.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1978,KT,571.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1979,KBD,12.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1979,KT,579.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1980,KBD,12.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1980,KT,617.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1981,KBD,10.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1981,KT,521.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1982,KBD,10.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1982,KT,513.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1983,KBD,9.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1983,KT,432.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1984,KBD,8.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1984,KT,378.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1985,KBD,13.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1985,KT,626.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1986,KBD,51.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1986,KT,2679.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1987,KBD,70.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1987,KT,3528.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1988,KBD,65.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1988,KT,3337.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1989,KBD,73.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1989,KT,3747.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1990,KBD,80.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1990,KT,3964.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1991,KBD,83.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1991,KT,4101.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1992,KBD,80.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1992,KT,3987.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1993,KBD,88.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1993,KT,4377.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1994,KBD,90.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1994,KT,4537.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1995,KBD,136.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1995,KT,6947.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1996,KBD,168.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1996,KT,8485.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1997,KBD,156.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1997,KT,7866.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1998,KBD,116.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1998,KT,5855.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1999,KBD,123.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,1999,KT,6250.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2000,KBD,94.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2000,KT,4732.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2001,KBD,91.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2001,KT,4549.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2002,KBD,85.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2002,KT,4250.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2003,KBD,101.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2003,KT,5091.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2004,KBD,88.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2004,KT,4460.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2005,KBD,94.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2005,KT,4709.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2006,KBD,118.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2006,KT,5928.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2007,KBD,122.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2007,KT,6084.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2008,KBD,117.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2008,KT,5877.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2009,KBD,128.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2009,KT,6454.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2010,KBD,146.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2010,KT,7287.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2011,KBD,93.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2011,KT,4759.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2012,KBD,111.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2012,KT,5566.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2013,KBD,76.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2013,KT,3813.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2014,KBD,111.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2014,KT,5659.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2015,KBD,125.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2015,KT,6379.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2016,KBD,90.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2016,KT,4547.0,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2017,KBD,107.702964,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2017,KT,5454.421,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2018,KBD,111.956784,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2018,KT,5677.046,N
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2019,KBD,135.003556,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2019,KT,6780.311,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2020,KBD,135.802126,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2020,KT,6876.188,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2021,KBD,118.458762,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2021,KT,5979.761,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2022,KBD,117.675841,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2022,KT,5956.256,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2023,KBD,89.93577,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2023,KT,4570.846,I
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2024,KBD,0.0,O
INDONESIA,DEMAND,OTH_SEC_OIL_PROD,2024,KT,0.0,O
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1971,KBD,4.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1971,KT,181.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1972,KBD,4.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1972,KT,191.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1973,KBD,4.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1973,KT,201.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1974,KBD,4.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1974,KT,204.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1975,KBD,4.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1975,KT,202.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1976,KBD,3.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1976,KT,173.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1977,KBD,6.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1977,KT,287.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1978,KBD,6.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1978,KT,318.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1979,KBD,7.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1979,KT,372.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1980,KBD,9.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1980,KT,476.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1981,KBD,9.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1981,KT,459.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1982,KBD,12.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1982,KT,620.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1983,KBD,13.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1983,KT,711.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1984,KBD,19.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1984,KT,1035.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1985,KBD,24.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1985,KT,1279.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1986,KBD,30.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1986,KT,1609.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1987,KBD,31.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1987,KT,1670.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1988,KBD,33.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1988,KT,1784.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1989,KBD,28.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1989,KT,1508.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1990,KBD,39.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1990,KT,1993.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1991,KBD,38.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1991,KT,1984.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1992,KBD,38.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1992,KT,1988.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1993,KBD,39.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1993,KT,2035.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1994,KBD,40.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1994,KT,2061.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1995,KBD,70.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1995,KT,3637.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1996,KBD,52.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1996,KT,2667.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1997,KBD,54.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1997,KT,2795.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1998,KBD,51.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1998,KT,2640.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1999,KBD,48.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,1999,KT,2478.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2000,KBD,51.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2000,KT,2636.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2001,KBD,46.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2001,KT,2382.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2002,KBD,45.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2002,KT,2292.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2003,KBD,45.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2003,KT,2321.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2004,KBD,46.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2004,KT,2351.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2005,KBD,44.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2005,KT,2237.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2006,KBD,43.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2006,KT,2189.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2007,KBD,42.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2007,KT,2175.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2008,KBD,43.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2008,KT,2188.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2009,KBD,44.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2009,KT,2264.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2010,KBD,42.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2010,KT,2132.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2011,KBD,44.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2011,KT,2261.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2012,KBD,42.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2012,KT,2175.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2013,KBD,43.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2013,KT,2203.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2014,KBD,45.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2014,KT,2307.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2015,KBD,43.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2015,KT,2198.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2016,KBD,44.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2016,KT,2274.0,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2017,KBD,44.79534,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2017,KT,2297.078,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2018,KBD,46.09957,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2018,KT,2363.958,N
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2019,KBD,46.354504,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2019,KT,2377.031,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2020,KBD,41.837568,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2020,KT,2151.283,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2021,KBD,36.665351,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2021,KT,1889.622,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2022,KBD,39.516633,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2022,KT,2035.774,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2023,KBD,40.487805,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2023,KT,2086.405,A
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2024,KBD,0.0,O
INDONESIA,EREFINER,OIL_SEC_PRODUCTS,2024,KT,0.0,O
