Country,Year,Type,Value,Lower_CI,Upper_CI,ARIMA_Order,MAPE
UK,2022,Historical,452.581589,,,"(1,1,1)",
UK,2023,Historical,407.618795,,,"(1,1,1)",
UK,2024,Historical,408.659727,,,"(1,1,1)",
UK,2025,Forecast,423.92011354286353,344.4766810674383,503.3635460182888,"(1,1,1)",15.23
UK,2026,Forecast,413.1934852221762,286.6775931306792,539.7093773136733,"(1,1,1)",15.23
UK,2027,Forecast,420.73330440087057,268.2516503191362,573.214958482605,"(1,1,1)",15.23
UK,2028,Forecast,415.43351479803994,236.04024183405866,594.8267877620212,"(1,1,1)",15.23
UK,2029,Forecast,419.15877254873516,219.38419284848462,618.9333522489857,"(1,1,1)",15.23
UK,2030,Forecast,416.54026382497324,196.3699625214892,636.7105651284572,"(1,1,1)",15.23
UK,2031,Forecast,418.38083121528007,180.7944113595384,655.9672510710218,"(1,1,1)",15.23
USA,1971,Historical,224.0,,,"(2,1,0)",
USA,1972,Historical,223.0,,,"(2,1,0)",
USA,1973,Historical,230.0,,,"(2,1,0)",
USA,1974,Historical,219.0,,,"(2,1,0)",
USA,1975,Historical,180.0,,,"(2,1,0)",
USA,1976,Historical,196.0,,,"(2,1,0)",
USA,1977,Historical,187.0,,,"(2,1,0)",
USA,1978,Historical,179.0,,,"(2,1,0)",
USA,1979,Historical,224.0,,,"(2,1,0)",
USA,1980,Historical,217.0,,,"(2,1,0)",
USA,1981,Historical,286.0,,,"(2,1,0)",
USA,1982,Historical,531.0,,,"(2,1,0)",
USA,1983,Historical,499.0,,,"(2,1,0)",
USA,1984,Historical,488.0,,,"(2,1,0)",
USA,1985,Historical,516.0,,,"(2,1,0)",
USA,1986,Historical,600.0,,,"(2,1,0)",
USA,1987,Historical,592.0,,,"(2,1,0)",
USA,1988,Historical,622.0,,,"(2,1,0)",
USA,1989,Historical,691.0,,,"(2,1,0)",
USA,1990,Historical,732.0,,,"(2,1,0)",
USA,1991,Historical,854.0,,,"(2,1,0)",
USA,1992,Historical,812.0,,,"(2,1,0)",
USA,1993,Historical,864.0,,,"(2,1,0)",
USA,1994,Historical,796.0,,,"(2,1,0)",
USA,1995,Historical,783.0,,,"(2,1,0)",
USA,1996,Historical,812.0,,,"(2,1,0)",
USA,1997,Historical,844.0,,,"(2,1,0)",
USA,1998,Historical,754.0,,,"(2,1,0)",
USA,1999,Historical,747.0,,,"(2,1,0)",
USA,2000,Historical,889.0,,,"(2,1,0)",
USA,2001,Historical,893.0,,,"(2,1,0)",
USA,2002,Historical,901.0,,,"(2,1,0)",
USA,2003,Historical,954.0,,,"(2,1,0)",
USA,2004,Historical,976.0,,,"(2,1,0)",
USA,2005,Historical,1059.0,,,"(2,1,0)",
USA,2006,Historical,1185.0,,,"(2,1,0)",
USA,2007,Historical,1304.0,,,"(2,1,0)",
USA,2008,Historical,1694.0,,,"(2,1,0)",
USA,2009,Historical,1825.0,,,"(2,1,0)",
USA,2010,Historical,2114.0,,,"(2,1,0)",
USA,2011,Historical,2592.0,,,"(2,1,0)",
USA,2012,Historical,2711.0,,,"(2,1,0)",
USA,2013,Historical,2799.0,,,"(2,1,0)",
USA,2014,Historical,3385.0,,,"(2,1,0)",
USA,2015,Historical,3723.0,,,"(2,1,0)",
USA,2016,Historical,4117.0,,,"(2,1,0)",
USA,2017,Historical,4657.24627,,,"(2,1,0)",
USA,2018,Historical,4975.87086,,,"(2,1,0)",
USA,2019,Historical,5022.86307,,,"(2,1,0)",
USA,2020,Historical,4782.31518,,,"(2,1,0)",
USA,2021,Historical,4991.73262,,,"(2,1,0)",
USA,2022,Historical,5423.93359,,,"(2,1,0)",
USA,2023,Historical,5592.32365,,,"(2,1,0)",
USA,2024,Historical,5840.91078,,,"(2,1,0)",
USA,2025,Forecast,6037.141583460838,5583.578294570986,6490.70487235069,"(2,1,0)",12.55
USA,2026,Forecast,6180.797260766172,5224.871274733903,7136.723246798441,"(2,1,0)",12.55
USA,2027,Forecast,6284.578827812665,4805.143851525793,7764.013804099536,"(2,1,0)",12.55
USA,2028,Forecast,6359.370061246912,4365.0153388225735,8353.72478367125,"(2,1,0)",12.55
USA,2029,Forecast,6413.244358317285,3925.184732277974,8901.303984356597,"(2,1,0)",12.55
USA,2030,Forecast,6452.048238228918,3496.2031617614894,9407.893314696346,"(2,1,0)",12.55
USA,2031,Forecast,6479.996942634686,3083.1778720903717,9876.816013179001,"(2,1,0)",12.55
Venezuela,1971,Historical,1039.0,,,"(1,1,1)",
Venezuela,1972,Historical,1026.0,,,"(1,1,1)",
Venezuela,1973,Historical,1148.0,,,"(1,1,1)",
Venezuela,1974,Historical,986.0,,,"(1,1,1)",
Venezuela,1975,Historical,613.0,,,"(1,1,1)",
Venezuela,1976,Historical,763.0,,,"(1,1,1)",
Venezuela,1977,Historical,645.0,,,"(1,1,1)",
Venezuela,1978,Historical,699.0,,,"(1,1,1)",
Venezuela,1979,Historical,690.0,,,"(1,1,1)",
Venezuela,1980,Historical,562.0,,,"(1,1,1)",
Venezuela,1981,Historical,478.0,,,"(1,1,1)",
Venezuela,1982,Historical,482.0,,,"(1,1,1)",
Venezuela,1983,Historical,475.0,,,"(1,1,1)",
Venezuela,1984,Historical,499.0,,,"(1,1,1)",
Venezuela,1985,Historical,527.0,,,"(1,1,1)",
Venezuela,1986,Historical,559.0,,,"(1,1,1)",
Venezuela,1987,Historical,475.0,,,"(1,1,1)",
Venezuela,1988,Historical,618.0,,,"(1,1,1)",
Venezuela,1989,Historical,652.0,,,"(1,1,1)",
Venezuela,1990,Historical,616.0,,,"(1,1,1)",
Venezuela,1991,Historical,713.0,,,"(1,1,1)",
Venezuela,1992,Historical,613.0,,,"(1,1,1)",
Venezuela,1993,Historical,615.0,,,"(1,1,1)",
Venezuela,1994,Historical,670.0,,,"(1,1,1)",
Venezuela,1995,Historical,700.0,,,"(1,1,1)",
Venezuela,1996,Historical,747.0,,,"(1,1,1)",
Venezuela,1997,Historical,780.0,,,"(1,1,1)",
Venezuela,1998,Historical,806.0,,,"(1,1,1)",
Venezuela,1999,Historical,754.0,,,"(1,1,1)",
Venezuela,2000,Historical,730.0,,,"(1,1,1)",
Venezuela,2001,Historical,694.0,,,"(1,1,1)",
Venezuela,2002,Historical,602.0,,,"(1,1,1)",
Venezuela,2003,Historical,456.0,,,"(1,1,1)",
Venezuela,2004,Historical,669.0,,,"(1,1,1)",
Venezuela,2005,Historical,721.0,,,"(1,1,1)",
Venezuela,2006,Historical,563.0,,,"(1,1,1)",
Venezuela,2007,Historical,593.0,,,"(1,1,1)",
Venezuela,2008,Historical,540.0,,,"(1,1,1)",
Venezuela,2009,Historical,548.0,,,"(1,1,1)",
Venezuela,2010,Historical,389.0,,,"(1,1,1)",
Venezuela,2011,Historical,519.0,,,"(1,1,1)",
Venezuela,2012,Historical,393.0,,,"(1,1,1)",
Venezuela,2013,Historical,319.0,,,"(1,1,1)",
Venezuela,2014,Historical,361.0,,,"(1,1,1)",
Venezuela,2015,Historical,358.0,,,"(1,1,1)",
Venezuela,2016,Historical,282.0,,,"(1,1,1)",
Venezuela,2017,Historical,234.727668,,,"(1,1,1)",
Venezuela,2018,Historical,230.983236,,,"(1,1,1)",
Venezuela,2019,Historical,122.275893,,,"(1,1,1)",
Venezuela,2020,Historical,84.34515,,,"(1,1,1)",
Venezuela,2021,Historical,75.499825,,,"(1,1,1)",
Venezuela,2022,Historical,174.153255,,,"(1,1,1)",
Venezuela,2023,Historical,142.79686,,,"(1,1,1)",
Venezuela,2024,Historical,159.0692082999958,,,"(1,1,1)",
Venezuela,2025,Forecast,161.4480312377198,52.489688118476195,270.4063743569634,"(1,1,1)",33.65
Venezuela,2026,Forecast,163.75093879298421,11.064216466765032,316.4376611192034,"(1,1,1)",33.65
Venezuela,2027,Forecast,165.9803536535825,-19.333112828489988,351.293820135655,"(1,1,1)",33.65
Venezuela,2028,Forecast,168.1386211920664,-43.92701583429718,380.20425821843,"(1,1,1)",33.65
Venezuela,2029,Forecast,170.22801193310744,-64.7637967798843,405.21982064609915,"(1,1,1)",33.65
Venezuela,2030,Forecast,172.2507239421175,-82.90412238162327,427.4055702658583,"(1,1,1)",33.65
Venezuela,2031,Forecast,174.20888513764143,-98.98460860661257,447.4023788818954,"(1,1,1)",33.65
