Country,Year,Type,Value,Lower_CI,Upper_CI,ARIMA_Order,MAPE
Algeria,1971,Historical,729.0,,,"(1,1,1)",
Algeria,1972,Historical,990.0,,,"(1,1,1)",
Algeria,1973,Historical,1015.0,,,"(1,1,1)",
Algeria,1974,Historical,938.0,,,"(1,1,1)",
Algeria,1975,Historical,913.0,,,"(1,1,1)",
Algeria,1976,Historical,1040.0,,,"(1,1,1)",
Algeria,1977,Historical,1024.0,,,"(1,1,1)",
Algeria,1978,Historical,1082.0,,,"(1,1,1)",
Algeria,1979,Historical,1091.0,,,"(1,1,1)",
Algeria,1980,Historical,957.0,,,"(1,1,1)",
Algeria,1981,Historical,1012.0,,,"(1,1,1)",
Algeria,1982,Historical,879.0,,,"(1,1,1)",
Algeria,1983,Historical,874.0,,,"(1,1,1)",
Algeria,1984,Historical,930.0,,,"(1,1,1)",
Algeria,1985,Historical,953.0,,,"(1,1,1)",
Algeria,1986,Historical,1000.0,,,"(1,1,1)",
Algeria,1987,Historical,1024.0,,,"(1,1,1)",
Algeria,1988,Historical,1041.0,,,"(1,1,1)",
Algeria,1989,Historical,1057.0,,,"(1,1,1)",
Algeria,1990,Historical,1127.0,,,"(1,1,1)",
Algeria,1991,Historical,1099.0,,,"(1,1,1)",
Algeria,1992,Historical,1091.0,,,"(1,1,1)",
Algeria,1993,Historical,1105.0,,,"(1,1,1)",
Algeria,1994,Historical,1098.0,,,"(1,1,1)",
Algeria,1995,Historical,1103.0,,,"(1,1,1)",
Algeria,1996,Historical,1175.0,,,"(1,1,1)",
Algeria,1997,Historical,1230.0,,,"(1,1,1)",
Algeria,1998,Historical,1258.0,,,"(1,1,1)",
Algeria,1999,Historical,1294.0,,,"(1,1,1)",
Algeria,2000,Historical,1390.0,,,"(1,1,1)",
Algeria,2001,Historical,1383.0,,,"(1,1,1)",
Algeria,2002,Historical,1437.0,,,"(1,1,1)",
Algeria,2003,Historical,1598.0,,,"(1,1,1)",
Algeria,2004,Historical,1654.0,,,"(1,1,1)",
Algeria,2005,Historical,1736.0,,,"(1,1,1)",
Algeria,2006,Historical,1695.0,,,"(1,1,1)",
Algeria,2007,Historical,1688.0,,,"(1,1,1)",
Algeria,2008,Historical,1608.0,,,"(1,1,1)",
Algeria,2009,Historical,1449.0,,,"(1,1,1)",
Algeria,2010,Historical,1351.0,,,"(1,1,1)",
Algeria,2011,Historical,1324.0,,,"(1,1,1)",
Algeria,2012,Historical,1249.0,,,"(1,1,1)",
Algeria,2013,Historical,1182.0,,,"(1,1,1)",
Algeria,2014,Historical,1212.0,,,"(1,1,1)",
Algeria,2015,Historical,1233.0,,,"(1,1,1)",
Algeria,2016,Historical,1241.0,,,"(1,1,1)",
Algeria,2017,Historical,1191.15452,,,"(1,1,1)",
Algeria,2018,Historical,1091.754493,,,"(1,1,1)",
Algeria,2019,Historical,1080.450627,,,"(1,1,1)",
Algeria,2020,Historical,928.825814,,,"(1,1,1)",
Algeria,2021,Historical,926.280951,,,"(1,1,1)",
Algeria,2022,Historical,971.789792,,,"(1,1,1)",
Algeria,2023,Historical,984.695022,,,"(1,1,1)",
Algeria,2024,Historical,933.8442715999954,,,"(1,1,1)",
Algeria,2025,Forecast,924.9655949146331,807.2055804566394,1042.7256093726269,"(1,1,1)",12.33
Algeria,2026,Forecast,921.1826881372223,737.8244310350586,1104.540945239386,"(1,1,1)",12.33
Algeria,2027,Forecast,919.570918253747,682.5137792478181,1156.6280572596759,"(1,1,1)",12.33
Algeria,2028,Forecast,918.8841970866301,635.9849678678784,1201.783426305382,"(1,1,1)",12.33
Algeria,2029,Forecast,918.5916081964906,595.4583221900866,1241.7248942028946,"(1,1,1)",12.33
Algeria,2030,Forecast,918.4669458695778,559.2548591273219,1277.6790326118337,"(1,1,1)",12.33
Algeria,2031,Forecast,918.4138314271808,526.301579537251,1310.5260833171105,"(1,1,1)",12.33
Angola,1971,Historical,97.0,,,"(2,1,1)",
Angola,1972,Historical,140.0,,,"(2,1,1)",
Angola,1973,Historical,152.0,,,"(2,1,1)",
Angola,1974,Historical,155.0,,,"(2,1,1)",
Angola,1975,Historical,144.0,,,"(2,1,1)",
Angola,1976,Historical,142.0,,,"(2,1,1)",
Angola,1977,Historical,132.0,,,"(2,1,1)",
Angola,1978,Historical,115.0,,,"(2,1,1)",
Angola,1979,Historical,123.0,,,"(2,1,1)",
Angola,1980,Historical,130.0,,,"(2,1,1)",
Angola,1981,Historical,105.0,,,"(2,1,1)",
Angola,1982,Historical,105.0,,,"(2,1,1)",
Angola,1983,Historical,154.0,,,"(2,1,1)",
Angola,1984,Historical,186.0,,,"(2,1,1)",
Angola,1985,Historical,208.0,,,"(2,1,1)",
Angola,1986,Historical,263.0,,,"(2,1,1)",
Angola,1987,Historical,330.0,,,"(2,1,1)",
Angola,1988,Historical,430.0,,,"(2,1,1)",
Angola,1989,Historical,427.0,,,"(2,1,1)",
Angola,1990,Historical,450.0,,,"(2,1,1)",
Angola,1991,Historical,473.0,,,"(2,1,1)",
Angola,1992,Historical,522.0,,,"(2,1,1)",
Angola,1993,Historical,478.0,,,"(2,1,1)",
Angola,1994,Historical,516.0,,,"(2,1,1)",
Angola,1995,Historical,584.0,,,"(2,1,1)",
Angola,1996,Historical,637.0,,,"(2,1,1)",
Angola,1997,Historical,679.0,,,"(2,1,1)",
Angola,1998,Historical,713.0,,,"(2,1,1)",
Angola,1999,Historical,711.0,,,"(2,1,1)",
Angola,2000,Historical,762.0,,,"(2,1,1)",
Angola,2001,Historical,708.0,,,"(2,1,1)",
Angola,2002,Historical,864.0,,,"(2,1,1)",
Angola,2003,Historical,840.0,,,"(2,1,1)",
Angola,2004,Historical,952.0,,,"(2,1,1)",
Angola,2005,Historical,1220.0,,,"(2,1,1)",
Angola,2006,Historical,1387.0,,,"(2,1,1)",
Angola,2007,Historical,1684.0,,,"(2,1,1)",
Angola,2008,Historical,1868.0,,,"(2,1,1)",
Angola,2009,Historical,1791.0,,,"(2,1,1)",
Angola,2010,Historical,1730.0,,,"(2,1,1)",
Angola,2011,Historical,1567.0,,,"(2,1,1)",
Angola,2012,Historical,1672.0,,,"(2,1,1)",
Angola,2013,Historical,1684.0,,,"(2,1,1)",
Angola,2014,Historical,1626.0,,,"(2,1,1)",
Angola,2015,Historical,1731.0,,,"(2,1,1)",
Angola,2016,Historical,1689.0,,,"(2,1,1)",
Angola,2017,Historical,1600.590023,,,"(2,1,1)",
Angola,2018,Historical,1445.8801290000001,,,"(2,1,1)",
Angola,2019,Historical,1340.356023,,,"(2,1,1)",
Angola,2020,Historical,1245.010079,,,"(2,1,1)",
Angola,2021,Historical,1098.760669,,,"(2,1,1)",
Angola,2022,Historical,1102.223899,,,"(2,1,1)",
Angola,2023,Historical,1075.5899889999998,,,"(2,1,1)",
Angola,2024,Historical,970.6926573999517,,,"(2,1,1)",
Angola,2025,Forecast,904.9905503441316,756.312780416478,1053.6683202717854,"(2,1,1)",13.18
Angola,2026,Forecast,849.7058803948597,602.5102642899925,1096.9014964997268,"(2,1,1)",13.18
Angola,2027,Forecast,797.2011947754087,466.7717103836199,1127.6306791671975,"(2,1,1)",13.18
Angola,2028,Forecast,745.4495546492682,340.88342432385116,1150.0156849746852,"(2,1,1)",13.18
Angola,2029,Forecast,693.9130168470608,220.84034040559175,1166.98569328853,"(2,1,1)",13.18
Angola,2030,Forecast,642.4488084334705,104.54233996122218,1180.3552769057187,"(2,1,1)",13.18
Angola,2031,Forecast,591.0190322092542,-9.198150157828763,1191.2362145763373,"(2,1,1)",13.18
Canada,1971,Historical,807.0,,,"(2,1,2)",
Canada,1972,Historical,1073.0,,,"(2,1,2)",
Canada,1973,Historical,1274.0,,,"(2,1,2)",
Canada,1974,Historical,1039.0,,,"(2,1,2)",
Canada,1975,Historical,877.0,,,"(2,1,2)",
Canada,1976,Historical,617.0,,,"(2,1,2)",
Canada,1977,Historical,500.0,,,"(2,1,2)",
Canada,1978,Historical,495.0,,,"(2,1,2)",
Canada,1979,Historical,535.0,,,"(2,1,2)",
Canada,1980,Historical,468.0,,,"(2,1,2)",
Canada,1981,Historical,416.0,,,"(2,1,2)",
Canada,1982,Historical,457.0,,,"(2,1,2)",
Canada,1983,Historical,545.0,,,"(2,1,2)",
Canada,1984,Historical,626.0,,,"(2,1,2)",
Canada,1985,Historical,779.0,,,"(2,1,2)",
Canada,1986,Historical,814.0,,,"(2,1,2)",
Canada,1987,Historical,881.0,,,"(2,1,2)",
Canada,1988,Historical,1081.0,,,"(2,1,2)",
Canada,1989,Historical,1004.0,,,"(2,1,2)",
Canada,1990,Historical,1038.0,,,"(2,1,2)",
Canada,1991,Historical,1172.0,,,"(2,1,2)",
Canada,1992,Historical,1222.0,,,"(2,1,2)",
Canada,1993,Historical,1323.0,,,"(2,1,2)",
Canada,1994,Historical,1394.0,,,"(2,1,2)",
Canada,1995,Historical,1517.0,,,"(2,1,2)",
Canada,1996,Historical,1644.0,,,"(2,1,2)",
Canada,1997,Historical,1765.0,,,"(2,1,2)",
Canada,1998,Historical,1890.0,,,"(2,1,2)",
Canada,1999,Historical,1800.0,,,"(2,1,2)",
Canada,2000,Historical,1929.0,,,"(2,1,2)",
Canada,2001,Historical,1980.0,,,"(2,1,2)",
Canada,2002,Historical,2109.0,,,"(2,1,2)",
Canada,2003,Historical,2176.0,,,"(2,1,2)",
Canada,2004,Historical,2265.0,,,"(2,1,2)",
Canada,2005,Historical,2184.0,,,"(2,1,2)",
Canada,2006,Historical,2335.0,,,"(2,1,2)",
Canada,2007,Historical,2394.0,,,"(2,1,2)",
Canada,2008,Historical,2427.0,,,"(2,1,2)",
Canada,2009,Historical,2405.0,,,"(2,1,2)",
Canada,2010,Historical,2468.0,,,"(2,1,2)",
Canada,2011,Historical,2708.0,,,"(2,1,2)",
Canada,2012,Historical,2985.0,,,"(2,1,2)",
Canada,2013,Historical,3261.0,,,"(2,1,2)",
Canada,2014,Historical,3445.0,,,"(2,1,2)",
Canada,2015,Historical,3653.0,,,"(2,1,2)",
Canada,2016,Historical,3806.0,,,"(2,1,2)",
Canada,2017,Historical,4021.327638,,,"(2,1,2)",
Canada,2018,Historical,4330.2115570000005,,,"(2,1,2)",
Canada,2019,Historical,4577.777075,,,"(2,1,2)",
Canada,2020,Historical,4325.587488,,,"(2,1,2)",
Canada,2021,Historical,4554.897277,,,"(2,1,2)",
Canada,2022,Historical,4621.947837,,,"(2,1,2)",
Canada,2023,Historical,4711.585547,,,"(2,1,2)",
Canada,2024,Historical,4920.617059,,,"(2,1,2)",
Canada,2025,Forecast,5062.315946168187,4757.185327934602,5367.446564401772,"(2,1,2)",10.8
Canada,2026,Forecast,5204.071020538744,4756.507947170857,5651.634093906631,"(2,1,2)",10.8
Canada,2027,Forecast,5345.769889731839,4778.670769697385,5912.869009766292,"(2,1,2)",10.8
Canada,2028,Forecast,5487.524934211494,4811.509847992769,6163.540020430219,"(2,1,2)",10.8
Canada,2029,Forecast,5629.2237854282375,4850.462460572294,6407.985110284181,"(2,1,2)",10.8
Canada,2030,Forecast,5770.978800018259,4893.453163370921,6648.504436665597,"(2,1,2)",10.8
Canada,2031,Forecast,5912.677633257392,4939.174562825211,6886.1807036895725,"(2,1,2)",10.8
Indonesia,1971,Historical,724.0,,,"(1,1,1)",
Indonesia,1972,Historical,939.0,,,"(1,1,1)",
Indonesia,1973,Historical,1154.0,,,"(1,1,1)",
Indonesia,1974,Historical,1222.0,,,"(1,1,1)",
Indonesia,1975,Historical,1175.0,,,"(1,1,1)",
Indonesia,1976,Historical,1408.0,,,"(1,1,1)",
Indonesia,1977,Historical,1569.0,,,"(1,1,1)",
Indonesia,1978,Historical,1567.0,,,"(1,1,1)",
Indonesia,1979,Historical,1450.0,,,"(1,1,1)",
Indonesia,1980,Historical,1364.0,,,"(1,1,1)",
Indonesia,1981,Historical,1404.0,,,"(1,1,1)",
Indonesia,1982,Historical,1214.0,,,"(1,1,1)",
Indonesia,1983,Historical,1304.0,,,"(1,1,1)",
Indonesia,1984,Historical,1285.0,,,"(1,1,1)",
Indonesia,1985,Historical,1014.0,,,"(1,1,1)",
Indonesia,1986,Historical,1085.0,,,"(1,1,1)",
Indonesia,1987,Historical,989.0,,,"(1,1,1)",
Indonesia,1988,Historical,963.0,,,"(1,1,1)",
Indonesia,1989,Historical,1016.0,,,"(1,1,1)",
Indonesia,1990,Historical,1028.0,,,"(1,1,1)",
Indonesia,1991,Historical,1139.0,,,"(1,1,1)",
Indonesia,1992,Historical,1067.0,,,"(1,1,1)",
Indonesia,1993,Historical,1011.0,,,"(1,1,1)",
Indonesia,1994,Historical,1155.0,,,"(1,1,1)",
Indonesia,1995,Historical,1068.0,,,"(1,1,1)",
Indonesia,1996,Historical,1048.0,,,"(1,1,1)",
Indonesia,1997,Historical,1028.0,,,"(1,1,1)",
Indonesia,1998,Historical,964.0,,,"(1,1,1)",
Indonesia,1999,Historical,967.0,,,"(1,1,1)",
Indonesia,2000,Historical,788.0,,,"(1,1,1)",
Indonesia,2001,Historical,839.0,,,"(1,1,1)",
Indonesia,2002,Historical,747.0,,,"(1,1,1)",
Indonesia,2003,Historical,719.0,,,"(1,1,1)",
Indonesia,2004,Historical,643.0,,,"(1,1,1)",
Indonesia,2005,Historical,572.0,,,"(1,1,1)",
Indonesia,2006,Historical,403.0,,,"(1,1,1)",
Indonesia,2007,Historical,476.0,,,"(1,1,1)",
Indonesia,2008,Historical,438.0,,,"(1,1,1)",
Indonesia,2009,Historical,428.0,,,"(1,1,1)",
Indonesia,2010,Historical,425.0,,,"(1,1,1)",
Indonesia,2011,Historical,452.0,,,"(1,1,1)",
Indonesia,2012,Historical,394.0,,,"(1,1,1)",
Indonesia,2013,Historical,407.0,,,"(1,1,1)",
Indonesia,2014,Historical,400.0,,,"(1,1,1)",
Indonesia,2015,Historical,395.0,,,"(1,1,1)",
Indonesia,2016,Historical,417.0,,,"(1,1,1)",
Indonesia,2017,Historical,362.33149299999997,,,"(1,1,1)",
Indonesia,2018,Historical,276.26239499999997,,,"(1,1,1)",
Indonesia,2019,Historical,146.45833900000002,,,"(1,1,1)",
Indonesia,2020,Historical,156.911115,,,"(1,1,1)",
Indonesia,2021,Historical,138.353676,,,"(1,1,1)",
Indonesia,2022,Historical,112.74689599999999,,,"(1,1,1)",
Indonesia,2023,Historical,138.172179,,,"(1,1,1)",
Indonesia,2024,Historical,120.30747930000325,,,"(1,1,1)",
Indonesia,2025,Forecast,114.61994459245247,21.861109837149513,207.37877934775543,"(1,1,1)",27.57
Indonesia,2026,Forecast,111.928247303716,-45.20662185922549,269.0631164666575,"(1,1,1)",27.57
Indonesia,2027,Forecast,110.65436772904327,-101.7828546332138,323.09159009130036,"(1,1,1)",27.57
Indonesia,2028,Forecast,110.05148820854185,-150.34878862980446,370.45176504688817,"(1,1,1)",27.57
Indonesia,2029,Forecast,109.76616789768485,-192.8689378814321,412.4012736768018,"(1,1,1)",27.57
Indonesia,2030,Forecast,109.63113647429228,-230.806605838641,450.0688787872256,"(1,1,1)",27.57
Indonesia,2031,Forecast,109.5672311559199,-265.21355992285777,484.34802223469757,"(1,1,1)",27.57
Iran,1971,Historical,4246.0,,,"(2,1,1)",
Iran,1972,Historical,4749.0,,,"(2,1,1)",
Iran,1973,Historical,5521.0,,,"(2,1,1)",
Iran,1974,Historical,5613.0,,,"(2,1,1)",
Iran,1975,Historical,4909.0,,,"(2,1,1)",
Iran,1976,Historical,5393.0,,,"(2,1,1)",
Iran,1977,Historical,5003.0,,,"(2,1,1)",
Iran,1978,Historical,3885.0,,,"(2,1,1)",
Iran,1979,Historical,2979.0,,,"(2,1,1)",
Iran,1980,Historical,866.0,,,"(2,1,1)",
Iran,1981,Historical,798.0,,,"(2,1,1)",
Iran,1982,Historical,1672.0,,,"(2,1,1)",
Iran,1983,Historical,1980.0,,,"(2,1,1)",
Iran,1984,Historical,1551.0,,,"(2,1,1)",
Iran,1985,Historical,1592.0,,,"(2,1,1)",
Iran,1986,Historical,1160.0,,,"(2,1,1)",
Iran,1987,Historical,1671.0,,,"(2,1,1)",
Iran,1988,Historical,1861.0,,,"(2,1,1)",
Iran,1989,Historical,2114.0,,,"(2,1,1)",
Iran,1990,Historical,2444.0,,,"(2,1,1)",
Iran,1991,Historical,2573.0,,,"(2,1,1)",
Iran,1992,Historical,2820.0,,,"(2,1,1)",
Iran,1993,Historical,2891.0,,,"(2,1,1)",
Iran,1994,Historical,2708.0,,,"(2,1,1)",
Iran,1995,Historical,2745.0,,,"(2,1,1)",
Iran,1996,Historical,2744.0,,,"(2,1,1)",
Iran,1997,Historical,2577.0,,,"(2,1,1)",
Iran,1998,Historical,2642.0,,,"(2,1,1)",
Iran,1999,Historical,2515.0,,,"(2,1,1)",
Iran,2000,Historical,2699.0,,,"(2,1,1)",
Iran,2001,Historical,2456.0,,,"(2,1,1)",
Iran,2002,Historical,2519.0,,,"(2,1,1)",
Iran,2003,Historical,2984.0,,,"(2,1,1)",
Iran,2004,Historical,3016.0,,,"(2,1,1)",
Iran,2005,Historical,2917.0,,,"(2,1,1)",
Iran,2006,Historical,3061.0,,,"(2,1,1)",
Iran,2007,Historical,3105.0,,,"(2,1,1)",
Iran,2008,Historical,2902.0,,,"(2,1,1)",
Iran,2009,Historical,2803.0,,,"(2,1,1)",
Iran,2010,Historical,2886.0,,,"(2,1,1)",
Iran,2011,Historical,2868.0,,,"(2,1,1)",
Iran,2012,Historical,1640.0,,,"(2,1,1)",
Iran,2013,Historical,1555.0,,,"(2,1,1)",
Iran,2014,Historical,1337.0,,,"(2,1,1)",
Iran,2015,Historical,1554.0,,,"(2,1,1)",
Iran,2016,Historical,2675.0,,,"(2,1,1)",
Iran,2017,Historical,2695.0917369999997,,,"(2,1,1)",
Iran,2018,Historical,2398.3298059999997,,,"(2,1,1)",
Iran,2019,Historical,1296.8461889999999,,,"(2,1,1)",
Iran,2020,Historical,1036.307519,,,"(2,1,1)",
Iran,2021,Historical,1319.32851,,,"(2,1,1)",
Iran,2022,Historical,1481.1712360000001,,,"(2,1,1)",
Iran,2023,Historical,1592.884814,,,"(2,1,1)",
Iran,2024,Historical,1656.3899436999927,,,"(2,1,1)",
Iran,2025,Forecast,1724.3162018675043,1009.2855194504414,2439.3468842845673,"(2,1,1)",23.66
Iran,2026,Forecast,1753.7148819746385,743.1197352830673,2764.3100286662097,"(2,1,1)",23.66
Iran,2027,Forecast,1745.230251721968,683.6400233496622,2806.820480094274,"(2,1,1)",23.66
Iran,2028,Forecast,1721.9805823598524,667.9874265647948,2775.9737381549103,"(2,1,1)",23.66
Iran,2029,Forecast,1704.9684383298522,649.8715456974887,2760.0653309622157,"(2,1,1)",23.66
Iran,2030,Forecast,1701.4573586434858,649.2416911429063,2753.6730261440653,"(2,1,1)",23.66
Iran,2031,Forecast,1707.1379492359083,656.1407004006676,2758.135198071149,"(2,1,1)",23.66
Iraq,1971,Historical,1621.0,,,"(2,1,1)",
Iraq,1972,Historical,1395.0,,,"(2,1,1)",
Iraq,1973,Historical,1934.0,,,"(2,1,1)",
Iraq,1974,Historical,1891.0,,,"(2,1,1)",
Iraq,1975,Historical,2126.0,,,"(2,1,1)",
Iraq,1976,Historical,2254.0,,,"(2,1,1)",
Iraq,1977,Historical,2207.0,,,"(2,1,1)",
Iraq,1978,Historical,2398.0,,,"(2,1,1)",
Iraq,1979,Historical,3289.0,,,"(2,1,1)",
Iraq,1980,Historical,2482.0,,,"(2,1,1)",
Iraq,1981,Historical,735.0,,,"(2,1,1)",
Iraq,1982,Historical,842.0,,,"(2,1,1)",
Iraq,1983,Historical,761.0,,,"(2,1,1)",
Iraq,1984,Historical,950.0,,,"(2,1,1)",
Iraq,1985,Historical,1157.0,,,"(2,1,1)",
Iraq,1986,Historical,1401.0,,,"(2,1,1)",
Iraq,1987,Historical,1807.0,,,"(2,1,1)",
Iraq,1988,Historical,2386.0,,,"(2,1,1)",
Iraq,1989,Historical,2436.0,,,"(2,1,1)",
Iraq,1990,Historical,1776.0,,,"(2,1,1)",
Iraq,1991,Historical,74.0,,,"(2,1,1)",
Iraq,1992,Historical,106.0,,,"(2,1,1)",
