COUNTRY_CODE,TARGET_YEAR,FUEL_CATEGORY,METRIC,VALUE,SOURCE_ID,NUMBER_OF_UPDATES,COLLECTION_YEAR
HUN,2030,Bioenergy,capacity_total_gw,0.3,205,2,2024
HUN,2030,Wind,capacity_total_gw,1.1,205,2,2024
HUN,2030,Solar,capacity_total_gw,12,205,2,2024
HUN,2030,Coal,capacity_total_gw,,205,2,2024
HUN,2030,Nuclear,generation_twh,15.97,205,2,2024
HUN,2030,Other Fossil,generation_twh,0.05,205,2,2024
HUN,2030,Gas,generation_twh,8.89,205,2,2024
HUN,2030,Other Renewables,generation_twh,0,205,2,2024
HUN,2030,Hydro,generation_twh,0.24,205,2,2024
HUN,2030,Bioenergy,generation_twh,2.14,205,2,2024
HUN,2030,Wind,generation_twh,2.43,205,2,2024
HUN,2030,Solar,generation_twh,13.2,205,2,2024
HUN,2030,Coal,generation_twh,0.07,205,2,2024
HUN,2030,Nuclear,share_of_generation_pct,37.14,205,2,2024
HUN,2030,Other Fossil,share_of_generation_pct,0.13,205,2,2024
HUN,2030,Gas,share_of_generation_pct,20.68,205,2,2024
HUN,2030,Other Renewables,share_of_generation_pct,0,205,2,2024
HUN,2030,Hydro,share_of_generation_pct,0.56,205,2,2024
HUN,2030,Bioenergy,share_of_generation_pct,4.98,205,2,2024
HUN,2030,Wind,share_of_generation_pct,5.65,205,2,2024
HUN,2030,Solar,share_of_generation_pct,30.7,205,2,2024
HUN,2030,Coal,share_of_generation_pct,0.17,205,2,2024
HUN,2030,Storage,capacity_total_gw,0.5,205,2,2024
HUN,2030,Pumped hydro,capacity_total_gw,0.5,205,2,2024
HUN,2030,Renewables,share_of_generation_pct,0.42,205,2,2024
LTU,2030,Hydro,generation_twh,0.0297,78,1,2023
LTU,2030,Other Renewables,generation_twh,0.0965,78,1,2023
LTU,2030,Solar,generation_twh,0.4536,78,1,2023
LTU,2030,Wind,generation_twh,1.8273,78,1,2023
LTU,2030,Hydro,share_of_generation_pct,1.23,78,1,2023
LTU,2030,Other Renewables,share_of_generation_pct,4.01,78,1,2023
LTU,2030,Solar,share_of_generation_pct,18.84,78,1,2023
LTU,2030,Wind,share_of_generation_pct,75.91,78,1,2023
LTU,2030,Hydro,capacity_total_gw,0.877,78,1,2023
LTU,2030,Solar,capacity_total_gw,5.37,78,1,2023
LTU,2030,Wind,capacity_total_gw,6.859,78,1,2023
LTU,2030,Solar,capacity_total_gw,5.095,78,1,2023
LTU,2030,Onshore Wind,capacity_total_gw,5.029,78,1,2023
LTU,2030,Offshore Wind,capacity_total_gw,1.4,78,1,2023
LTU,2030,Hydro,capacity_total_gw,,200,2,2024
LTU,2030,Solar,capacity_total_gw,4.1,200,2,2024
LTU,2030,Bioenergy,capacity_total_gw,0.22,200,2,2024
LTU,2030,Onshore Wind,capacity_total_gw,4.52,200,2,2024
LTU,2030,Offshore Wind,capacity_total_gw,1.4,200,2,2024
LTU,2030,Other Renewables,capacity_total_gw,0.29,200,2,2024
LTU,2030,Renewables,share_of_generation_pct,0.95,200,2,2024
LTU,2030,Hydro,generation_twh,,200,2,2024
LTU,2030,Other Renewables,generation_twh,,200,2,2024
LTU,2030,Solar,generation_twh,,200,2,2024
LTU,2030,Wind,generation_twh,,200,2,2024
LTU,2030,Hydro,share_of_generation_pct,,200,2,2024
LTU,2030,Other Renewables,share_of_generation_pct,,200,2,2024
LTU,2030,Solar,share_of_generation_pct,,200,2,2024
LTU,2030,Wind,share_of_generation_pct,,200,2,2024
ZAF,2030,Demand,demand_twh,300,22,1,2023
ZAF,2030,Coal,capacity_total_gw,333.64,22,1,2023
ZAF,2030,Nuclear,capacity_total_gw,1.86,22,1,2023
ZAF,2030,Hydro,capacity_total_gw,4.6,22,1,2023
ZAF,2030,Solar,capacity_total_gw,8.288,22,1,2023
ZAF,2030,Wind,capacity_total_gw,17.742,22,1,2023
ZAF,2030,Other Fossil,capacity_total_gw,6.38,22,1,2023
ZAF,2030,Coal,share_of_generation_pct,58.8,22,1,2023
ZAF,2030,Nuclear,share_of_generation_pct,4.5,22,1,2023
ZAF,2030,Hydro,share_of_generation_pct,8.4,22,1,2023
ZAF,2030,Solar,share_of_generation_pct,6.3,22,1,2023
ZAF,2030,Wind,share_of_generation_pct,17.8,22,1,2023
ZAF,2030,Other Fossil,share_of_generation_pct,1.3,22,1,2023
BIH,2030,Wind,capacity_total_gw,0.6,140,1,2024
BIH,2030,Solar,capacity_total_gw,1.492,140,1,2024
BIH,2030,Hydro,capacity_total_gw,2.527,140,1,2024
BIH,2030,Bioenergy,capacity_total_gw,0.025,140,1,2024
BIH,2030,Hydro,generation_twh,6.563,140,1,2024
BIH,2030,Bioenergy,generation_twh,0.043,140,1,2024
BIH,2030,Wind,generation_twh,1.261,140,1,2024
BIH,2030,Solar,generation_twh,1.639,140,1,2024
BIH,2030,Renewables,share_of_consumption_pct,70.1,140,1,2024
RUS,2030,Wind,capacity_total_gw,3,82,1,2023
RUS,2030,Hydro,capacity_total_gw,54,82,1,2023
RUS,2030,Solar,capacity_total_gw,2,82,1,2023
RUS,2030,Other Renewables,capacity_total_gw,3,82,1,2023
RUS,2030,Pumped hydro,capacity_total_gw,1,82,1,2023
GEO,2030,Coal,generation_twh,0,159,1,2024
GEO,2030,Gas,generation_twh,2.44367,159,1,2024
GEO,2030,Hydro,generation_twh,10.22152,159,1,2024
GEO,2030,Solar,generation_twh,0.80709,159,1,2024
GEO,2030,Wind,generation_twh,2.5491,159,1,2024
GEO,2030,Coal,capacity_total_gw,0.013,159,1,2024
GEO,2030,Gas,capacity_total_gw,1.171,159,1,2024
GEO,2030,Hydro,capacity_total_gw,3.992,159,1,2024
GEO,2030,Solar,capacity_total_gw,0.547,159,1,2024
GEO,2030,Wind,capacity_total_gw,0.75,159,1,2024
GEO,2030,Coal,share_of_generation_pct,0,159,1,2024
GEO,2030,Gas,share_of_generation_pct,15.0388947,159,1,2024
GEO,2030,Hydro,share_of_generation_pct,62.90553265,159,1,2024
GEO,2030,Solar,share_of_generation_pct,4.967013355,159,1,2024
GEO,2030,Wind,share_of_generation_pct,15.68773463,159,1,2024
ISR,2030,Renewables,share_of_generation_pct,30,100,1,2023
ISR,2030,Solar,capacity_total_gw,17,99,1,2023
ISR,2030,Wind,capacity_total_gw,0.7,99,1,2023
ISR,2030,Storage,capacity_total_gw,3.5,99,1,2023
VNM,2030,Demand,demand_twh,567,24,1,2023
VNM,2030,Renewables,share_of_generation_pct,47,24,1,2023
VNM,2030,Onshore Wind,capacity_total_gw,21.88,24,1,2023
VNM,2030,Offshore Wind,capacity_total_gw,6,24,1,2023
VNM,2030,Solar,capacity_total_gw,22.58,24,1,2023
VNM,2030,Bioenergy,capacity_total_gw,2.27,24,1,2023
VNM,2030,Hydro,capacity_total_gw,29.346,24,1,2023
VNM,2030,Imports,import_twh,18.8,24,1,2023
VNM,2030,Coal,capacity_total_gw,30.127,24,1,2023
VNM,2030,Gas,capacity_total_gw,37.33,24,1,2023
VNM,2030,Battery,capacity_total_gw,0.3,24,1,2023
VNM,2030,Pumped hydro,capacity_total_gw,2.4,24,1,2023
VNM,2030,Onshore Wind,capacity_total_gw,38.029,211,2,2025
VNM,2030,Offshore Wind,capacity_total_gw,17.032,211,2,2025
VNM,2030,Solar,capacity_total_gw,73.416,211,2,2025
VNM,2030,Bioenergy,capacity_total_gw,4.881,211,2,2025
VNM,2030,Hydro,capacity_total_gw,34.667,211,2,2025
VNM,2030,Battery,capacity_total_gw,16.3,211,2,2025
VNM,2030,Pumped hydro,capacity_total_gw,6,211,2,2025
ITA,2030,Solar,generation_twh,99.1,48,1,2023
ITA,2030,Wind,generation_twh,64.1,48,1,2023
ITA,2030,Bioenergy,generation_twh,9.6,48,1,2023
ITA,2030,Hydro,generation_twh,46.9,48,1,2023
ITA,2030,Other Renewables,generation_twh,8,48,1,2023
ITA,2030,Renewables,share_of_generation_pct,72,48,1,2023
ITA,2030,Solar,capacity_total_gw,79.92,48,1,2023
ITA,2030,Onshore Wind,capacity_total_gw,26.04,48,1,2023
ITA,2030,Offshore Wind,capacity_total_gw,2.1,48,1,2023
ITA,2030,Bioenergy,capacity_total_gw,3.05,48,1,2023
ITA,2030,Hydro,capacity_total_gw,19.17,48,1,2023
ITA,2030,Other Renewables,capacity_total_gw,1,48,1,2023
ITA,2030,Solar,capacity_total_gw,79.17,181,2,2024
ITA,2030,Onshore Wind,capacity_total_gw,26.04,181,2,2024
ITA,2030,Offshore Wind,capacity_total_gw,2.1,181,2,2024
ITA,2030,Bioenergy,capacity_total_gw,3.24,181,2,2024
ITA,2030,Hydro,capacity_total_gw,19.41,181,2,2024
ITA,2030,Other Renewables,capacity_total_gw,1,181,2,2024
ITA,2030,Solar,generation_twh,97.6,181,2,2024
ITA,2030,Wind,generation_twh,64.8,181,2,2024
ITA,2030,Bioenergy,generation_twh,10.9,181,2,2024
ITA,2030,Hydro,generation_twh,46.9,181,2,2024
ITA,2030,Other Renewables,generation_twh,7.5,181,2,2024
ITA,2030,Fossil,generation_twh,104,181,2,2024
ITA,2030,Solar,share_of_generation_pct,29.42,181,2,2024
ITA,2030,Wind,share_of_generation_pct,19.54,181,2,2024
ITA,2030,Bioenergy,share_of_generation_pct,3.29,181,2,2024
ITA,2030,Hydro,share_of_generation_pct,14.14,181,2,2024
ITA,2030,Other Renewables,share_of_generation_pct,2.26,181,2,2024
ITA,2030,Fossil,share_of_generation_pct,31.35,181,2,2024
ITA,2030,Renewables,share_of_generation_pct,,181,2,2024
ITA,2030,Battery,capacity_total_gw,15,181,2,2024
ITA,2030,Pumped hydro,capacity_total_gw,7.5,181,2,2024
EST,2030,Bioenergy,generation_twh,1.54,80,1,2023
EST,2030,Hydro,generation_twh,0.025,80,1,2023
EST,2030,Offshore Wind,generation_twh,3.715,80,1,2023
EST,2030,Onshore Wind,generation_twh,3.124,80,1,2023
EST,2030,Solar,generation_twh,1,80,1,2023
EST,2030,Bioenergy,share_of_generation_pct,16.376,80,1,2023
EST,2030,Hydro,share_of_generation_pct,0.266,80,1,2023
EST,2030,Offshore Wind,share_of_generation_pct,39.504,80,1,2023
EST,2030,Onshore Wind,share_of_generation_pct,33.22,80,1,2023
EST,2030,Solar,share_of_generation_pct,10.634,80,1,2023
EST,2030,Bioenergy,capacity_total_gw,0.367,80,1,2023
EST,2030,Hydro,capacity_total_gw,0.008,80,1,2023
EST,2030,Offshore Wind,capacity_total_gw,1,80,1,2023
EST,2030,Onshore Wind,capacity_total_gw,1.31,80,1,2023
EST,2030,Solar,capacity_total_gw,1.2,80,1,2023
EST,2030,Bioenergy,capacity_total_gw,0.15,230,2,2026
EST,2030,Hydro,capacity_total_gw,,230,2,2026
EST,2030,Offshore Wind,capacity_total_gw,,230,2,2026
EST,2030,Onshore Wind,capacity_total_gw,2.85,230,2,2026
EST,2030,Solar,capacity_total_gw,1.5,230,2,2026
EST,2030,Bioenergy,generation_twh,1.2,230,2,2026
EST,2030,Hydro,generation_twh,0.03,230,2,2026
EST,2030,Wind,generation_twh,8.66,230,2,2026
EST,2030,Solar,generation_twh,1.67,230,2,2026
EST,2030,Renewables,share_of_generation_pct,0.9,230,2,2026
MEX,2030,Gas,generation_twh,234.15,86,1,2023
MEX,2030,Coal,generation_twh,14.45,86,1,2023
MEX,2030,Solar,generation_twh,67.45,86,1,2023
MEX,2030,Hydro,generation_twh,38.54,86,1,2023
MEX,2030,Wind,generation_twh,37.58,86,1,2023
MEX,2030,Other Fossil,generation_twh,20.24,86,1,2023
MEX,2030,Nuclear,generation_twh,10.6,86,1,2023
MEX,2030,Other Renewables,generation_twh,4.82,86,1,2023
MEX,2030,Gas,share_of_generation_pct,54.73,86,1,2023
MEX,2030,Coal,share_of_generation_pct,3.38,86,1,2023
MEX,2030,Other Fossil,share_of_generation_pct,4.73,86,1,2023
MEX,2030,Solar,share_of_generation_pct,15.76,86,1,2023
MEX,2030,Hydro,share_of_generation_pct,9.01,86,1,2023
MEX,2030,Wind,share_of_generation_pct,8.78,86,1,2023
MEX,2030,Nuclear,share_of_generation_pct,2.48,86,1,2023
MEX,2030,Other Renewables,share_of_generation_pct,1.13,86,1,2023
MEX,2030,Wind,capacity_total_gw,12.7,50,1,2023
MEX,2030,Solar,capacity_total_gw,22.8,50,1,2023
MEX,2030,Hydro,capacity_total_gw,15.7,50,1,2023
MEX,2030,Other Renewables,capacity_total_gw,1,50,1,2023
MEX,2030,Nuclear,capacity_total_gw,1.6,50,1,2023
MEX,2030,Fossil,capacity_total_gw,66,50,1,2023
MEX,2030,Demand,generation_twh,416,86,1,2023
MEX,2030,Battery,capacity_total_gw,5.39,86,1,2023
MEX,2030,Wind,capacity_total_gw,18.396,216,2,2025
MEX,2030,Solar,capacity_total_gw,14.247,216,2,2025
MEX,2030,Hydro,capacity_total_gw,15.305,216,2,2025
MEX,2030,Other Renewables,capacity_total_gw,1.036,216,2,2025
MEX,2030,Nuclear,capacity_total_gw,1.608,216,2,2025
MEX,2030,Fossil,capacity_total_gw,64.001,216,2,2025
LVA,2030,Gas,capacity_total_gw,1,91,1,2023
LVA,2030,Wind,capacity_total_gw,1,91,1,2023
LVA,2030,Hydro,capacity_total_gw,2,91,1,2023
LVA,2030,Gas,generation_twh,1.91,91,1,2023
LVA,2030,Other Fossil,generation_twh,0.04,91,1,2023
LVA,2030,Bioenergy,generation_twh,0.74,91,1,2023
LVA,2030,Solar,generation_twh,0.02,91,1,2023
LVA,2030,Wind,generation_twh,2.21,91,1,2023
LVA,2030,Hydro,generation_twh,3.11,91,1,2023
LVA,2030,Gas,share_of_generation_pct,23.76,91,1,2023
LVA,2030,Other Fossil,share_of_generation_pct,0.55,91,1,2023
LVA,2030,Bioenergy,share_of_generation_pct,9.25,91,1,2023
LVA,2030,Solar,share_of_generation_pct,0.26,91,1,2023
LVA,2030,Wind,share_of_generation_pct,27.52,91,1,2023
LVA,2030,Hydro,share_of_generation_pct,38.66,91,1,2023
LVA,2030,Solar,capacity_total_gw,1.6,189,2,2024
LVA,2030,Wind,capacity_total_gw,1.31,189,2,2024
LVA,2030,Bioenergy,capacity_total_gw,0.14,189,2,2024
LVA,2030,Hydro,capacity_total_gw,1.66,189,2,2024
LVA,2030,Gas,capacity_total_gw,1.07,189,2,2024
LVA,2030,Other Fossil,capacity_total_gw,0.03,189,2,2024
LVA,2030,Solar,generation_twh,1.98,189,2,2024
LVA,2030,Wind,generation_twh,4.28,189,2,2024
LVA,2030,Bioenergy,generation_twh,0.67,189,2,2024
LVA,2030,Hydro,generation_twh,3.17,189,2,2024
LVA,2030,Gas,generation_twh,0.45,189,2,2024
LVA,2030,Other Fossil,generation_twh,0.02,189,2,2024
LVA,2030,Solar,share_of_generation_pct,18.72,189,2,2024
LVA,2030,Wind,share_of_generation_pct,40.49,189,2,2024
LVA,2030,Bioenergy,share_of_generation_pct,6.31,189,2,2024
LVA,2030,Hydro,share_of_generation_pct,29.98,189,2,2024
LVA,2030,Gas,share_of_generation_pct,4.28,189,2,2024
LVA,2030,Other Fossil,share_of_generation_pct,0.22,189,2,2024
LVA,2030,Storage,capacity_total_gw,0.06,189,2,2024
PRT,2030,Bioenergy,generation_twh,6.24,43,1,2023
PRT,2030,Coal,generation_twh,0,43,1,2023
PRT,2030,Gas,generation_twh,7.01,43,1,2023
PRT,2030,Hydro,generation_twh,9.75,43,1,2023
PRT,2030,Nuclear,generation_twh,0,43,1,2023
PRT,2030,Other Fossil,generation_twh,0.88,43,1,2023
PRT,2030,Solar,generation_twh,36.69,43,1,2023
PRT,2030,Wind,generation_twh,34.28,43,1,2023
PRT,2030,Bioenergy,share_of_generation_pct,6.58,43,1,2023
PRT,2030,Coal,share_of_generation_pct,0,43,1,2023
PRT,2030,Gas,share_of_generation_pct,7.39,43,1,2023
PRT,2030,Hydro,share_of_generation_pct,10.28,43,1,2023
PRT,2030,Nuclear,share_of_generation_pct,0,43,1,2023
PRT,2030,Other Fossil,share_of_generation_pct,0.92,43,1,2023
PRT,2030,Solar,share_of_generation_pct,38.68,43,1,2023
PRT,2030,Wind,share_of_generation_pct,36.14,43,1,2023
PRT,2030,Solar,capacity_total_gw,20.4,43,1,2023
PRT,2030,Onshore Wind,capacity_total_gw,10.4,43,1,2023
PRT,2030,Offshore Wind,capacity_total_gw,2,43,1,2023
PRT,2030,Bioenergy,capacity_total_gw,1.4,43,1,2023
PRT,2030,Hydro,capacity_total_gw,4.2,43,1,2023
PRT,2030,Other Renewables,capacity_total_gw,0.9,43,1,2023
PRT,2030,Coal,capacity_total_gw,0,43,1,2023
PRT,2030,Gas,capacity_total_gw,3.8,43,1,2023
PRT,2030,Other Fossil,capacity_total_gw,0.4,43,1,2023
PRT,2030,Pumped hydro,capacity_total_gw,3.9,43,1,2023
PRT,2030,Battery,capacity_total_gw,1,43,1,2023
PRT,2030,Solar,capacity_total_gw,20.8,231,2,2026
PRT,2030,Onshore Wind,capacity_total_gw,10.4,231,2,2026
PRT,2030,Offshore Wind,capacity_total_gw,2,231,2,2026
PRT,2030,Bioenergy,capacity_total_gw,1.3,231,2,2026
PRT,2030,Hydro,capacity_total_gw,4.2,231,2,2026
PRT,2030,Other Renewables,capacity_total_gw,0.3,231,2,2026
PRT,2030,Coal,capacity_total_gw,,231,2,2026
PRT,2030,Gas,capacity_total_gw,3.5,231,2,2026
PRT,2030,Other Fossil,capacity_total_gw,0.5,231,2,2026
PRT,2030,Pumped hydro,capacity_total_gw,3.9,231,2,2026
PRT,2030,Battery,capacity_total_gw,2,231,2,2026
PRT,2030,Bioenergy,generation_twh,3.97,231,2,2026
PRT,2030,Coal,generation_twh,,231,2,2026
PRT,2030,Gas,generation_twh,2.51,231,2,2026
PRT,2030,Hydro,generation_twh,9.86,231,2,2026
PRT,2030,Nuclear,generation_twh,,231,2,2026
PRT,2030,Other Fossil,generation_twh,0.39,231,2,2026
PRT,2030,Solar,generation_twh,24.47,231,2,2026
PRT,2030,Wind,generation_twh,25.15,231,2,2026
PRT,2030,Other Renewables,generation_twh,0.77,231,2,2026
PRT,2030,Bioenergy,share_of_generation_pct,0.05914779499,231,2,2026
PRT,2030,Coal,share_of_generation_pct,,231,2,2026
PRT,2030,Gas,share_of_generation_pct,0.03739570918,231,2,2026
PRT,2030,Hydro,share_of_generation_pct,0.1469010727,231,2,2026
PRT,2030,Nuclear,share_of_generation_pct,,231,2,2026
PRT,2030,Other Fossil,share_of_generation_pct,0.005810488677,231,2,2026
PRT,2030,Solar,share_of_generation_pct,0.3645709178,231,2,2026
PRT,2030,Wind,share_of_generation_pct,0.3747020262,231,2,2026
PRT,2030,Other Renewables,share_of_generation_pct,0.01147199046,231,2,2026
CYP,2030,Bioenergy,generation_twh,0.1562,33,1,2023
CYP,2030,Coal,generation_twh,0,33,1,2023
CYP,2030,Gas,generation_twh,4.124,33,1,2023
CYP,2030,Hydro,generation_twh,0,33,1,2023
CYP,2030,Nuclear,generation_twh,0,33,1,2023
CYP,2030,Other Renewables,generation_twh,0,33,1,2023
CYP,2030,Solar,generation_twh,1.441,33,1,2023
CYP,2030,Wind,generation_twh,0.2641,33,1,2023
CYP,2040,Bioenergy,generation_twh,0.2682,33,1,2023
CYP,2040,Coal,generation_twh,0,33,1,2023
CYP,2040,Gas,generation_twh,3.304,33,1,2023
CYP,2040,Hydro,generation_twh,0,33,1,2023
CYP,2040,Nuclear,generation_twh,0,33,1,2023
CYP,2040,Other Renewables,generation_twh,0,33,1,2023
CYP,2040,Solar,generation_twh,5.198,33,1,2023
CYP,2040,Wind,generation_twh,0.2519,33,1,2023
CYP,2030,Bioenergy,share_of_generation_pct,2.61,33,1,2023
CYP,2030,Coal,share_of_generation_pct,0,33,1,2023
CYP,2030,Gas,share_of_generation_pct,68.9,33,1,2023
CYP,2030,Hydro,share_of_generation_pct,0,33,1,2023
CYP,2030,Nuclear,share_of_generation_pct,0,33,1,2023
CYP,2030,Other Renewables,share_of_generation_pct,0,33,1,2023
CYP,2030,Solar,share_of_generation_pct,24.08,33,1,2023
CYP,2030,Wind,share_of_generation_pct,4.41,33,1,2023
CYP,2040,Bioenergy,share_of_generation_pct,2.97,33,1,2023
CYP,2040,Coal,share_of_generation_pct,0,33,1,2023
CYP,2040,Gas,share_of_generation_pct,36.62,33,1,2023
CYP,2040,Hydro,share_of_generation_pct,0,33,1,2023
CYP,2040,Nuclear,share_of_generation_pct,0,33,1,2023
CYP,2040,Other Renewables,share_of_generation_pct,0,33,1,2023
CYP,2040,Solar,share_of_generation_pct,57.61,33,1,2023
CYP,2040,Wind,share_of_generation_pct,2.79,33,1,2023
CYP,2030,Bioenergy,capacity_total_gw,0.027,33,1,2023
CYP,2030,Coal,capacity_total_gw,0,33,1,2023
CYP,2030,Gas,capacity_total_gw,1.223,33,1,2023
CYP,2030,Hydro,capacity_total_gw,0,33,1,2023
CYP,2030,Nuclear,capacity_total_gw,0,33,1,2023
CYP,2030,Other Renewables,capacity_total_gw,0,33,1,2023
CYP,2030,Solar,capacity_total_gw,0.889,33,1,2023
CYP,2030,Wind,capacity_total_gw,0.17,33,1,2023
CYP,2040,Bioenergy,capacity_total_gw,0.05,33,1,2023
CYP,2040,Coal,capacity_total_gw,0,33,1,2023
CYP,2040,Gas,capacity_total_gw,0.617,33,1,2023
CYP,2040,Hydro,capacity_total_gw,0,33,1,2023
CYP,2040,Nuclear,capacity_total_gw,0,33,1,2023
CYP,2040,Other Renewables,capacity_total_gw,0,33,1,2023
CYP,2040,Solar,capacity_total_gw,2.959,33,1,2023
CYP,2040,Wind,capacity_total_gw,0.17,33,1,2023
CYP,2030,Pumped hydro,capacity_total_gw,0.08,33,1,2023
CYP,2030,Battery,capacity_total_gw,0.05,33,1,2023
CYP,2030,Bioenergy,capacity_total_gw,0.03,226,2,2026
CYP,2030,Coal,capacity_total_gw,0,226,2,2026
CYP,2030,Gas,capacity_total_gw,0.29,226,2,2026
CYP,2030,Hydro,capacity_total_gw,0,226,2,2026
CYP,2030,Nuclear,capacity_total_gw,0,226,2,2026
CYP,2030,Other Renewables,capacity_total_gw,0,226,2,2026
CYP,2030,Solar,capacity_total_gw,1.08,226,2,2026
CYP,2030,Onshore Wind,capacity_total_gw,0.17,226,2,2026
CYP,2030,Battery,capacity_total_gw,0.16,226,2,2026
CYP,2030,Bioenergy,generation_twh,0.12,226,2,2026
CYP,2030,Coal,generation_twh,0,226,2,2026
CYP,2030,Gas,generation_twh,3.44,226,2,2026
CYP,2030,Hydro,generation_twh,0,226,2,2026
CYP,2030,Nuclear,generation_twh,0,226,2,2026
CYP,2030,Other Renewables,generation_twh,0,226,2,2026
CYP,2030,Solar,generation_twh,1.73,226,2,2026
CYP,2030,Onshore Wind,generation_twh,0.26,226,2,2026
SVK,2030,Bioenergy,generation_twh,2.54,73,1,2023
SVK,2030,Hydro,generation_twh,4.822,73,1,2023
SVK,2030,Other Renewables,generation_twh,0.03,73,1,2023
SVK,2030,Solar,generation_twh,1.47,73,1,2023
SVK,2030,Wind,generation_twh,1.5,73,1,2023
SVK,2030,Bioenergy,capacity_total_gw,0.4,73,1,2023
SVK,2030,Hydro,capacity_total_gw,1.755,73,1,2023
SVK,2030,Other Renewables,capacity_total_gw,0.004,73,1,2023
SVK,2030,Solar,capacity_total_gw,1.4,73,1,2023
SVK,2030,Wind,capacity_total_gw,0.75,73,1,2023
TGO,2030,Renewables,share_of_generation_pct,50,172,1,2023
ROU,2030,Solar,generation_twh,10.9,132,1,2023
ROU,2030,Wind,generation_twh,17.4,132,1,2023
ROU,2030,Bioenergy,generation_twh,1.9,132,1,2023
ROU,2030,Hydro,generation_twh,16.3,132,1,2023
ROU,2030,Nuclear,generation_twh,15.6,132,1,2023
ROU,2030,Gas,generation_twh,19.3,132,1,2023
ROU,2030,Solar,share_of_generation_pct,13.39,132,1,2023
ROU,2030,Wind,share_of_generation_pct,21.38,132,1,2023
ROU,2030,Bioenergy,share_of_generation_pct,2.33,132,1,2023
ROU,2030,Hydro,share_of_generation_pct,20.02,132,1,2023
ROU,2030,Nuclear,share_of_generation_pct,19.16,132,1,2023
ROU,2030,Gas,share_of_generation_pct,23.71,132,1,2023
ROU,2030,Solar,capacity_total_gw,8.3,132,1,2023
ROU,2030,Wind,capacity_total_gw,7.6,132,1,2023
ROU,2030,Gas,capacity_total_gw,5.3,132,1,2023
ROU,2030,Bioenergy,capacity_total_gw,0.4,132,1,2023
ROU,2030,Hydro,capacity_total_gw,6.9,132,1,2023
ROU,2030,Nuclear,capacity_total_gw,1.9,132,1,2023
ROU,2030,Solar,capacity_total_gw,8.2,204,2,2024
ROU,2030,Wind,capacity_total_gw,7.3,204,2,2024
ROU,2030,Bioenergy,capacity_total_gw,0.3,204,2,2024
ROU,2030,Hydro,capacity_total_gw,6.9,204,2,2024
ROU,2030,Gas,capacity_total_gw,5.8,204,2,2024
ROU,2030,Nuclear,capacity_total_gw,1.8,204,2,2024
ROU,2030,Coal,capacity_total_gw,0,204,2,2024
ROU,2030,Solar,generation_twh,10.8,204,2,2024
ROU,2030,Wind,generation_twh,16.6,204,2,2024
ROU,2030,Bioenergy,generation_twh,1.7,204,2,2024
ROU,2030,Hydro,generation_twh,16.3,204,2,2024
ROU,2030,Coal,generation_twh,0,204,2,2024
ROU,2030,Gas,generation_twh,19.4,204,2,2024
ROU,2030,Nuclear,generation_twh,15.4,204,2,2024
ROU,2030,Solar,share_of_generation_pct,13.47,204,2,2024
ROU,2030,Wind,share_of_generation_pct,20.7,204,2,2024
ROU,2030,Bioenergy,share_of_generation_pct,2.12,204,2,2024
ROU,2030,Hydro,share_of_generation_pct,20.32,204,2,2024
ROU,2030,Coal,share_of_generation_pct,0,204,2,2024
ROU,2030,Gas,share_of_generation_pct,24.19,204,2,2024
ROU,2030,Nuclear,share_of_generation_pct,19.2,204,2,2024
ROU,2030,Battery,capacity_total_gw,1.2,204,2,2024
ROU,2030,Pumped hydro,capacity_total_gw,0.8,204,2,2024
ROU,2050,Hydrogen,capacity_total_gw,0.2,204,2,2024
NGA,2030,Hydro,capacity_total_gw,5.9,153,1,2024
NGA,2030,Solar,capacity_total_gw,6,153,1,2024
NGA,2030,Wind,capacity_total_gw,0.8,153,1,2024
NGA,2030,Bioenergy,capacity_total_gw,1.1,153,1,2024
NGA,2030,Other Renewables,capacity_total_gw,5.374,153,1,2024
NGA,2030,Renewables,share_of_generation_pct,31,153,1,2024
MAR,2030,Coal,capacity_total_gw,4.08,62,1,2023
MAR,2030,Gas,capacity_total_gw,3.31,62,1,2023
MAR,2030,Other Fossil,capacity_total_gw,2.06,62,1,2023
MAR,2030,Hydro,capacity_total_gw,1.58,62,1,2023
MAR,2030,Solar,capacity_total_gw,3.55,62,1,2023
MAR,2030,Wind,capacity_total_gw,3.74,62,1,2023
MAR,2030,Pumped hydro,capacity_total_gw,1.32,62,1,2023
MLT,2030,Gas,capacity_total_gw,0.3,108,1,2023
MLT,2030,Other Fossil,capacity_total_gw,0.06,108,1,2023
MLT,2030,Solar,capacity_total_gw,0.27,108,1,2023
JPN,2030,Demand,demand_twh,934,16,1,2023
JPN,2030,Solar,generation_twh,146,16,1,2023
JPN,2030,Wind,generation_twh,51,16,1,2023
JPN,2030,Other Renewables,generation_twh,11,16,1,2023
JPN,2030,Hydro,generation_twh,98,16,1,2023
JPN,2030,Bioenergy,generation_twh,47,16,1,2023
JPN,2030,Solar,capacity_total_gw,117.6,16,1,2023
JPN,2030,Onshore Wind,capacity_total_gw,17.9,16,1,2023
JPN,2030,Offshore Wind,capacity_total_gw,5.7,16,1,2023
JPN,2030,Other Renewables,capacity_total_gw,1.5,16,1,2023
JPN,2030,Hydro,capacity_total_gw,50.7,16,1,2023
JPN,2030,Bioenergy,capacity_total_gw,8,16,1,2023
